season,holiday,workingday,weather,temp,humidity,windspeed
2,0,1,1,18.04,77,8.9981
3,0,0,1,30.34,70,15.0013
2,0,1,1,18.86,51,15.0013
3,1,0,2,27.88,79,7.0015
3,0,1,3,24.6,93,0.0
1,0,1,1,6.56,31,32.9975
1,0,1,2,8.2,37,8.9981
1,0,1,1,13.94,42,22.0028
3,0,1,1,28.7,79,19.0012
2,0,1,1,22.14,83,19.0012
3,0,0,1,30.34,66,15.0013
3,1,0,1,37.72,35,19.9995
1,0,1,1,19.68,23,27.9993
4,0,1,1,20.5,68,0.0
3,0,1,1,33.62,43,15.0013
1,0,0,1,13.12,53,8.9981
4,0,1,1,20.5,77,11.0014
3,0,1,1,29.52,54,0.0
3,0,0,1,29.52,51,6.0032
2,0,1,1,26.24,33,0.0
1,0,1,1,16.4,43,12.998
2,0,1,1,28.7,54,12.998
3,0,1,1,28.7,54,7.0015
2,0,1,1,22.14,73,11.0014
3,0,1,1,29.52,58,7.0015
3,0,1,2,27.06,94,6.0032
2,0,1,1,29.52,54,26.0027
3,0,1,1,28.7,65,15.0013
4,0,1,1,10.66,41,19.0012
3,0,0,1,25.42,50,11.0014
1,0,0,1,14.76,21,6.0032
3,0,1,1,27.06,65,7.0015
1,0,0,1,9.02,80,0.0
3,0,1,1,31.16,55,0.0
2,0,1,1,22.14,73,19.0012
1,0,0,1,18.86,31,19.0012
3,0,1,1,31.16,48,19.0012
4,0,0,1,9.84,60,8.9981
2,0,0,1,22.14,49,15.0013
3,0,1,1,32.8,63,8.9981
1,0,1,1,0.82,41,11.0014
2,0,1,1,15.58,76,15.0013
1,0,0,1,9.02,69,12.998
4,0,0,2,17.22,71,7.0015
2,0,1,1,18.86,88,16.9979
2,0,1,1,13.94,66,26.0027
1,0,1,2,19.68,72,0.0
2,0,1,2,20.5,77,0.0
1,0,0,1,9.84,44,16.9979
2,0,1,3,20.5,88,11.0014
3,0,1,1,34.44,56,6.0032
4,0,1,1,9.84,70,0.0
2,0,1,1,22.96,28,36.9974
3,0,1,1,26.24,78,6.0032
4,0,1,1,12.3,52,11.0014
2,0,1,2,29.52,79,12.998
2,0,1,2,13.94,76,11.0014
3,0,1,1,27.06,50,11.0014
2,0,1,1,22.96,26,32.9975
3,0,0,2,27.88,57,6.0032
3,0,1,1,31.98,49,19.9995
4,0,1,1,13.12,45,8.9981
3,1,0,1,27.06,74,11.0014
2,0,1,1,20.5,63,15.0013
3,0,0,1,22.96,60,8.9981
4,0,1,1,30.34,37,15.0013
3,0,1,3,27.06,94,8.9981
3,0,1,1,28.7,65,12.998
2,0,0,2,31.16,52,15.0013
4,0,1,1,17.22,58,16.9979
3,0,0,1,27.06,74,15.0013
1,0,1,1,13.12,49,22.0028
1,0,1,1,21.32,27,19.0012
3,0,0,3,28.7,79,11.0014
2,0,1,1,27.06,65,12.998
2,0,1,1,18.04,72,15.0013
3,0,1,1,31.16,58,6.0032
3,0,0,1,29.52,79,6.0032
3,0,1,2,27.88,83,12.998
2,0,1,1,20.5,27,26.0027
4,0,1,2,22.96,83,19.0012
4,0,0,2,12.3,87,0.0
4,0,1,1,22.96,60,26.0027
4,0,1,1,22.96,37,7.0015
1,0,1,2,13.12,93,0.0
1,0,1,1,5.74,59,16.9979
2,0,0,1,23.78,53,15.0013
4,0,1,2,13.94,42,0.0
4,0,1,1,11.48,52,16.9979
2,0,1,1,19.68,48,7.0015
2,0,1,3,13.94,93,26.0027
2,0,1,1,25.42,38,19.0012
3,0,1,2,26.24,89,30.0026
4,0,1,1,16.4,24,32.9975
4,0,0,3,14.76,81,11.0014
3,0,0,1,18.86,77,15.0013
4,0,0,1,10.66,38,15.0013
1,0,0,1,17.22,24,0.0
4,0,1,2,15.58,87,0.0
3,0,1,1,31.16,29,0.0
4,0,1,1,9.02,69,6.0032
1,1,0,2,7.38,43,7.0015
3,0,1,1,26.24,33,0.0
2,0,1,1,18.04,62,26.0027
3,0,1,2,27.06,83,6.0032
4,0,1,1,16.4,87,0.0
3,0,0,1,27.88,47,6.0032
2,0,0,1,26.24,89,19.0012
3,0,1,1,29.52,79,0.0
4,0,1,1,18.04,18,27.9993
1,0,1,1,10.66,81,7.0015
2,0,1,3,24.6,88,8.9981
3,0,1,2,31.16,58,8.9981
2,0,1,1,19.68,48,0.0
3,0,1,2,35.26,36,15.0013
4,0,1,1,18.86,47,30.0026
4,0,1,2,24.6,69,8.9981
1,0,1,1,9.84,65,19.0012
4,0,0,2,9.84,60,15.0013
2,0,1,1,18.04,58,8.9981
2,0,1,1,20.5,45,31.0009
2,0,1,1,29.52,54,31.0009
2,0,0,1,27.06,74,7.0015
1,0,0,1,8.2,34,30.0026
3,0,1,2,30.34,70,8.9981
3,0,1,1,22.96,83,0.0
4,0,0,1,17.22,58,15.0013
1,0,1,1,25.42,33,15.0013
3,0,1,1,32.8,26,0.0
2,0,0,1,31.16,45,6.0032
1,0,0,1,5.74,63,0.0
3,0,1,1,30.34,66,8.9981
1,0,1,1,7.38,29,12.998
2,0,1,2,20.5,72,15.0013
3,0,1,1,27.88,79,11.0014
4,0,1,3,25.42,69,23.9994
1,0,0,2,19.68,59,19.9995
1,0,0,2,18.04,67,16.9979
3,0,0,2,28.7,84,0.0
2,0,1,1,22.14,32,27.9993
3,0,1,1,28.7,28,7.0015
1,0,1,3,11.48,75,16.9979
4,0,1,1,18.04,77,0.0
3,0,1,2,27.88,79,43.0006
1,0,0,1,9.84,60,11.0014
3,0,0,1,24.6,73,8.9981
3,0,0,2,27.06,36,16.9979
4,0,0,1,12.3,56,19.9995
3,0,1,1,29.52,62,19.9995
3,0,0,1,39.36,26,8.9981
1,0,1,3,13.12,76,6.0032
1,0,1,2,9.84,70,0.0
3,0,0,1,29.52,84,7.0015
3,0,1,3,29.52,79,7.0015
4,0,0,1,13.12,87,7.0015
3,0,1,1,35.26,34,12.998
3,0,1,3,25.42,73,7.0015
4,0,0,1,18.04,54,15.0013
2,0,0,2,13.94,66,7.0015
4,0,1,1,14.76,57,8.9981
3,0,0,2,28.7,84,8.9981
1,0,1,1,18.86,63,23.9994
4,0,1,1,12.3,56,15.0013
1,0,1,2,9.84,87,8.9981
3,0,1,1,33.62,56,22.0028
1,0,0,1,4.92,39,23.9994
4,0,0,1,19.68,55,16.9979
1,0,0,1,18.04,13,26.0027
3,0,1,3,27.06,94,8.9981
4,0,1,1,13.12,39,12.998
3,0,1,1,18.86,72,6.0032
2,0,0,2,18.86,82,0.0
4,0,1,2,12.3,52,19.0012
1,0,1,1,7.38,34,43.9989
3,0,1,1,31.98,59,11.0014
2,0,0,1,20.5,88,6.0032
4,0,1,2,14.76,66,16.9979
3,0,1,1,27.06,65,8.9981
4,0,1,1,18.86,59,0.0
4,0,1,1,12.3,61,7.0015
4,0,0,1,14.76,81,7.0015
1,0,0,1,15.58,66,6.0032
3,0,0,1,26.24,78,19.0012
2,0,1,3,10.66,93,12.998
3,0,1,1,35.26,41,0.0
4,0,0,1,17.22,47,16.9979
2,0,0,2,16.4,71,12.998
1,0,1,3,13.12,66,22.0028
4,0,1,1,11.48,48,0.0
2,0,1,1,18.04,41,16.9979
4,0,1,1,12.3,61,22.0028
3,0,1,1,32.8,49,11.0014
2,0,1,1,29.52,51,12.998
4,0,1,1,18.86,55,19.9995
2,0,1,1,21.32,59,6.0032
4,0,1,3,21.32,88,11.0014
3,0,0,1,36.08,42,27.9993
1,0,0,2,18.04,88,0.0
3,0,1,3,22.14,94,26.0027
2,0,1,1,27.06,44,7.0015
2,0,1,3,24.6,78,16.9979
3,0,0,1,20.5,72,15.0013
2,0,1,1,32.8,38,15.0013
1,0,1,1,10.66,65,6.0032
2,0,1,2,25.42,38,16.9979
1,0,0,1,4.1,49,19.0012
1,0,1,2,8.2,75,0.0
1,0,1,1,13.12,21,15.0013
2,0,1,2,18.86,55,0.0
2,0,1,1,27.06,61,12.998
3,0,1,2,22.14,88,27.9993
2,0,1,1,25.42,83,12.998
1,0,1,2,9.02,93,7.0015
4,0,0,1,13.12,70,16.9979
3,0,1,1,28.7,28,0.0
1,0,0,2,10.66,56,22.0028
1,0,0,1,16.4,37,19.9995
2,0,1,1,9.84,65,8.9981
1,0,0,2,12.3,45,16.9979
2,0,1,1,22.14,39,30.0026
1,0,0,2,17.22,28,22.0028
4,0,1,1,18.04,67,6.0032
3,0,1,1,28.7,58,26.0027
4,1,0,1,13.94,76,7.0015
3,0,1,1,34.44,44,0.0
2,1,0,1,30.34,45,19.9995
2,0,1,1,28.7,42,0.0
2,0,0,1,10.66,65,8.9981
1,0,1,1,6.56,28,8.9981
2,0,1,2,13.94,76,8.9981
3,0,1,1,27.06,31,26.0027
4,0,1,1,10.66,60,7.0015
4,0,0,1,9.84,87,8.9981
2,0,1,1,25.42,73,19.0012
3,0,1,1,26.24,73,8.9981
3,0,0,2,27.06,89,19.0012
4,0,0,1,8.2,75,8.9981
3,0,1,2,31.16,52,11.0014
1,0,1,1,9.02,47,26.0027
3,0,0,1,38.54,38,16.9979
4,0,1,2,23.78,43,15.0013
3,0,1,1,32.8,33,7.0015
3,0,1,1,36.9,35,23.9994
3,0,0,1,27.88,34,22.0028
1,0,0,1,13.94,57,12.998
4,0,0,1,16.4,87,7.0015
2,0,1,1,14.76,57,22.0028
3,0,1,2,32.8,42,11.0014
3,0,1,1,29.52,66,12.998
3,0,0,1,30.34,51,6.0032
4,0,1,1,15.58,46,19.9995
3,0,1,1,22.96,64,6.0032
4,0,0,2,14.76,93,7.0015
2,1,0,1,27.88,57,16.9979
3,0,1,2,28.7,74,8.9981
4,0,1,1,13.94,46,0.0
2,0,1,1,24.6,43,0.0
4,0,1,2,17.22,71,6.0032
2,0,1,1,31.16,29,12.998
4,0,0,1,9.84,60,7.0015
3,0,1,1,25.42,41,12.998
2,0,1,1,22.96,52,19.0012
4,0,1,1,10.66,65,7.0015
4,0,0,1,14.76,76,23.9994
2,0,0,1,21.32,77,6.0032
4,0,1,1,21.32,42,30.0026
4,0,1,2,26.24,89,6.0032
4,0,0,2,16.4,62,0.0
2,0,1,1,18.04,44,19.9995
1,0,1,1,15.58,58,26.0027
3,0,1,1,22.96,73,6.0032
1,0,0,2,4.1,46,47.9988
1,0,1,1,9.84,87,6.0032
4,0,1,1,18.04,47,19.9995
2,0,0,2,31.16,48,11.0014
1,0,1,2,8.2,69,8.9981
2,0,1,2,22.96,73,6.0032
1,0,1,2,18.04,82,8.9981
2,0,0,1,11.48,65,12.998
3,0,0,1,27.06,89,12.998
4,0,0,2,9.84,87,7.0015
1,0,1,1,11.48,75,6.0032
4,0,0,1,14.76,66,12.998
4,0,1,3,14.76,81,19.9995
1,0,0,1,9.84,65,12.998
2,0,0,2,25.42,61,7.0015
2,0,0,2,18.86,72,8.9981
3,0,1,2,31.98,62,8.9981
4,0,0,1,18.86,55,15.0013
2,0,1,3,22.96,88,16.9979
1,0,1,3,9.02,93,7.0015
1,0,0,3,11.48,81,8.9981
3,0,1,2,29.52,54,19.9995
1,0,1,2,7.38,43,6.0032
1,0,1,3,16.4,58,19.9995
4,0,0,1,12.3,65,0.0
2,0,0,2,22.96,83,19.0012
1,0,1,1,12.3,52,15.0013
1,0,1,1,13.12,57,12.998
1,0,1,2,7.38,86,0.0
1,0,1,1,28.7,32,0.0
3,0,0,1,30.34,55,19.0012
4,0,0,1,18.04,62,11.0014
1,0,0,1,4.1,49,26.0027
4,0,1,1,26.24,69,15.0013
1,0,1,1,23.78,35,15.0013
2,0,0,1,24.6,46,6.0032
1,0,1,1,8.2,40,6.0032
4,0,1,1,17.22,71,7.0015
1,0,1,3,13.12,93,11.0014
1,0,1,2,9.84,70,7.0015
2,0,1,1,32.8,41,23.9994
2,1,0,1,21.32,55,32.9975
1,0,1,1,18.86,88,11.0014
4,0,1,1,18.86,88,7.0015
1,0,0,1,14.76,34,23.9994
2,0,0,2,28.7,48,6.0032
2,0,0,1,16.4,58,8.9981
3,0,1,1,28.7,42,0.0
3,0,0,3,23.78,83,12.998
1,0,1,1,9.02,37,19.9995
2,0,0,1,16.4,43,19.0012
3,0,1,1,33.62,38,11.0014
3,0,0,1,30.34,55,15.0013
1,0,0,1,19.68,36,19.0012
3,0,1,2,32.8,59,15.0013
4,0,0,1,15.58,43,12.998
1,0,1,2,15.58,54,6.0032
4,0,0,1,17.22,35,19.9995
3,0,1,1,34.44,41,19.0012
4,0,1,1,13.94,46,16.9979
3,0,1,1,29.52,74,7.0015
4,0,0,2,17.22,67,12.998
1,0,1,1,8.2,51,26.0027
3,0,1,3,31.16,62,15.0013
2,0,0,2,13.94,81,8.9981
3,0,0,1,22.96,52,19.0012
3,0,1,1,22.96,88,6.0032
1,0,1,1,17.22,32,19.9995
4,0,1,2,16.4,66,22.0028
3,1,0,2,30.34,70,8.9981
2,0,0,2,14.76,81,8.9981
3,0,1,1,28.7,61,8.9981
1,0,1,1,12.3,26,36.9974
3,0,1,1,29.52,66,8.9981
2,0,1,1,28.7,54,31.0009
4,0,1,1,25.42,83,12.998
1,0,1,1,3.28,63,6.0032
3,0,1,1,23.78,78,6.0032
4,0,1,3,18.86,100,11.0014
4,0,1,1,12.3,56,6.0032
2,0,1,1,27.88,22,23.9994
2,0,1,1,26.24,47,15.0013
1,0,1,3,14.76,93,0.0
1,0,1,2,22.14,60,31.0009
2,0,0,1,28.7,39,19.0012
2,0,0,1,22.14,64,7.0015
3,0,0,1,32.8,59,15.0013
1,0,1,1,7.38,69,0.0
1,0,1,1,9.02,35,35.0008
2,0,1,1,27.06,54,12.998
3,0,1,1,27.06,83,0.0
3,0,1,3,29.52,66,32.9975
1,0,1,1,24.6,60,19.0012
4,0,1,1,18.04,77,15.0013
2,0,1,1,18.04,44,11.0014
1,0,1,1,5.74,50,19.9995
1,0,1,1,5.74,86,11.0014
4,0,1,2,14.76,81,26.0027
4,0,0,1,10.66,52,19.9995
3,0,1,2,30.34,66,6.0032
3,0,1,1,30.34,48,12.998
4,0,1,1,21.32,59,15.0013
4,0,0,1,11.48,30,0.0
2,0,1,1,22.14,49,15.0013
1,0,1,3,9.84,87,12.998
2,0,0,1,24.6,53,19.9995
4,0,1,1,13.94,87,0.0
4,0,1,1,12.3,75,15.0013
1,0,1,2,18.04,94,0.0
4,0,1,1,16.4,20,19.9995
4,0,1,1,14.76,50,12.998
1,0,1,1,9.02,47,22.0028
2,0,1,1,25.42,46,12.998
2,0,0,1,22.96,68,16.9979
1,0,0,1,8.2,86,0.0
1,0,0,1,12.3,49,30.0026
4,0,1,3,15.58,62,11.0014
4,0,1,2,14.76,93,6.0032
1,0,1,2,8.2,80,8.9981
2,0,1,2,30.34,79,8.9981
1,0,0,3,17.22,88,11.0014
4,0,1,1,14.76,93,0.0
2,0,1,1,32.8,22,32.9975
2,0,1,1,30.34,48,35.0008
2,0,1,1,22.96,83,0.0
3,0,1,2,20.5,51,8.9981
1,0,1,1,16.4,50,11.0014
3,0,1,1,29.52,79,0.0
4,0,1,1,15.58,29,31.0009
2,0,1,2,20.5,42,12.998
3,0,1,1,22.14,94,7.0015
4,1,0,1,21.32,72,8.9981
2,0,1,1,19.68,33,27.9993
2,0,0,2,26.24,53,12.998
1,0,1,2,9.02,44,6.0032
2,0,1,1,22.96,46,16.9979
1,0,1,1,24.6,43,26.0027
1,0,0,1,7.38,29,15.0013
2,0,0,2,30.34,30,11.0014
4,0,0,1,15.58,76,8.9981
4,0,1,2,23.78,64,26.0027
2,0,0,1,20.5,42,12.998
1,0,1,1,9.02,37,27.9993
4,0,1,1,18.86,67,0.0
4,0,1,1,15.58,46,11.0014
2,0,1,1,22.96,73,16.9979
3,0,0,3,31.98,52,11.0014
3,0,1,2,22.96,100,8.9981
1,0,1,1,8.2,47,15.0013
2,0,1,1,18.86,31,23.9994
3,0,1,1,36.08,44,12.998
2,0,0,2,14.76,93,8.9981
3,0,1,2,26.24,73,11.0014
2,0,0,2,13.12,87,15.0013
4,0,1,1,14.76,66,8.9981
4,0,0,1,14.76,50,6.0032
1,0,0,1,13.12,33,8.9981
2,0,0,2,20.5,88,8.9981
2,0,0,1,15.58,66,8.9981
1,0,1,1,4.92,50,12.998
2,0,0,2,27.06,31,12.998
1,0,1,1,9.84,65,0.0
4,0,1,1,18.04,62,0.0
3,0,0,1,31.16,43,19.0012
1,0,1,2,11.48,87,0.0
1,0,1,1,29.52,34,26.0027
2,0,1,1,29.52,39,22.0028
2,0,0,1,27.06,65,8.9981
1,0,0,1,16.4,40,30.0026
4,0,1,1,10.66,56,22.0028
1,0,0,3,10.66,81,12.998
2,0,0,1,24.6,38,12.998
2,0,0,1,25.42,57,12.998
2,0,1,1,20.5,59,16.9979
3,0,0,1,28.7,79,11.0014
3,0,1,1,29.52,74,7.0015
2,0,1,1,25.42,78,7.0015
4,0,0,1,27.06,44,6.0032
1,0,0,1,12.3,81,7.0015
1,0,0,1,11.48,65,7.0015
4,0,0,1,12.3,65,11.0014
4,0,1,2,10.66,65,7.0015
3,0,1,1,36.9,42,0.0
4,0,0,1,26.24,65,16.9979
1,0,0,1,14.76,37,19.0012
1,0,0,1,18.86,38,26.0027
2,0,0,1,34.44,36,19.0012
3,0,1,2,34.44,44,12.998
4,0,1,1,13.94,76,0.0
3,0,1,1,27.06,89,7.0015
4,0,1,2,20.5,87,11.0014
1,0,0,1,13.12,26,36.9974
2,0,1,1,28.7,28,19.0012
4,0,1,2,13.12,53,23.9994
2,0,0,1,25.42,83,7.0015
4,0,1,2,13.12,45,11.0014
4,0,1,2,15.58,87,0.0
1,0,1,1,9.02,80,0.0
1,0,0,1,6.56,43,22.0028
2,0,0,1,26.24,57,11.0014
2,0,1,1,22.14,60,8.9981
1,0,1,1,8.2,75,8.9981
1,0,1,2,7.38,40,15.0013
3,0,1,1,30.34,45,0.0
3,0,0,2,29.52,79,0.0
2,0,1,1,17.22,82,11.0014
1,0,0,2,7.38,55,6.0032
4,0,1,1,9.84,87,0.0
4,0,1,1,18.86,67,11.0014
2,0,1,2,13.94,71,26.0027
2,0,1,2,24.6,46,27.9993
4,0,1,3,22.14,94,0.0
2,0,1,3,29.52,66,19.0012
2,0,0,1,26.24,36,0.0
4,1,0,2,28.7,48,6.0032
2,0,0,2,22.14,68,12.998
3,0,0,1,33.62,52,19.9995
3,0,1,1,30.34,37,0.0
4,0,1,1,18.04,54,16.9979
3,0,0,1,26.24,69,8.9981
3,0,0,1,27.88,89,6.0032
2,0,1,1,18.04,72,19.9995
3,0,1,1,35.26,39,11.0014
1,0,0,2,14.76,40,11.0014
2,0,0,2,20.5,88,7.0015
3,0,1,1,30.34,70,19.0012
2,0,1,1,29.52,30,32.9975
4,0,0,1,9.84,70,8.9981
2,0,1,1,9.84,70,7.0015
2,0,1,1,18.04,41,12.998
2,0,1,3,27.06,69,12.998
2,0,1,1,15.58,62,7.0015
3,0,1,1,34.44,28,19.9995
3,0,1,1,26.24,78,11.0014
3,0,0,2,27.06,83,12.998
1,0,0,1,18.86,33,11.0014
3,0,1,1,22.14,68,11.0014
2,0,0,3,19.68,100,0.0
3,0,0,1,36.9,45,0.0
1,0,1,2,10.66,56,6.0032
3,0,0,1,29.52,74,16.9979
3,0,1,2,36.08,39,16.9979
2,0,1,2,22.14,88,16.9979
4,0,0,1,15.58,46,15.0013
4,0,1,1,13.94,53,7.0015
2,0,1,1,27.06,31,7.0015
4,0,1,2,20.5,94,15.0013
1,0,1,1,17.22,67,16.9979
4,0,0,2,12.3,87,0.0
1,0,0,2,9.02,100,27.9993
3,0,1,1,29.52,74,12.998
3,0,0,1,26.24,38,26.0027
2,0,1,1,24.6,28,0.0
4,0,0,3,16.4,76,12.998
1,0,0,1,17.22,47,16.9979
1,0,1,2,13.12,81,0.0
1,0,1,1,8.2,51,16.9979
1,0,0,1,18.86,15,43.9989
4,0,1,2,18.86,94,12.998
1,0,0,1,13.94,76,8.9981
1,0,0,2,9.84,100,19.0012
4,0,1,2,13.94,46,0.0
1,0,1,1,13.94,53,11.0014
4,0,1,1,13.12,53,27.9993
3,0,1,1,26.24,57,11.0014
3,0,1,1,28.7,84,0.0
4,0,0,2,14.76,93,8.9981
3,0,1,1,17.22,71,15.0013
1,0,1,1,20.5,68,12.998
2,0,1,1,17.22,38,6.0032
3,0,0,2,25.42,65,11.0014
3,0,1,2,27.06,83,0.0
3,0,1,1,32.8,55,12.998
2,0,1,3,26.24,50,19.0012
4,0,0,2,13.12,61,6.0032
1,0,1,2,13.12,76,23.9994
1,0,1,1,24.6,40,15.0013
4,0,1,1,11.48,52,22.0028
2,0,1,1,18.86,88,8.9981
4,0,1,1,22.96,37,26.0027
2,0,0,1,28.7,58,11.0014
3,0,1,1,22.96,52,12.998
2,0,1,2,25.42,73,8.9981
1,0,1,1,8.2,40,7.0015
1,0,0,3,13.94,100,19.9995
2,0,0,1,19.68,59,0.0
4,0,1,1,10.66,81,0.0
2,0,1,1,25.42,65,27.9993
1,0,0,1,6.56,64,8.9981
1,0,1,2,13.94,53,16.9979
2,0,0,2,24.6,64,11.0014
3,0,1,2,31.98,49,12.998
4,0,1,1,18.04,100,12.998
2,0,0,1,34.44,20,19.9995
2,0,0,1,17.22,67,6.0032
3,0,0,1,29.52,79,16.9979
2,0,1,1,31.16,45,11.0014
2,0,0,1,28.7,45,27.9993
2,0,1,1,22.14,94,7.0015
3,0,1,1,24.6,88,16.9979
1,0,1,1,13.12,31,15.0013
3,0,0,2,25.42,78,11.0014
3,0,0,3,29.52,79,23.9994
2,0,0,1,26.24,78,8.9981
3,0,1,1,31.16,55,0.0
2,0,1,1,24.6,49,16.9979
4,0,1,3,9.84,93,30.0026
2,0,1,1,23.78,83,0.0
1,0,1,1,10.66,53,15.0013
3,0,1,1,17.22,67,15.0013
2,0,1,3,14.76,87,32.9975
3,0,1,1,32.8,63,11.0014
2,0,0,1,26.24,83,8.9981
2,0,1,1,22.96,83,7.0015
3,0,0,1,27.06,36,23.9994
4,0,1,1,9.02,69,6.0032
1,0,1,2,9.84,81,7.0015
3,0,0,3,22.96,88,16.9979
1,0,1,1,9.84,65,8.9981
4,0,0,1,17.22,35,8.9981
3,0,1,2,22.14,88,22.0028
2,0,0,2,27.06,69,23.9994
3,0,1,1,36.9,33,12.998
1,0,1,1,15.58,37,12.998
4,0,1,1,22.96,49,0.0
2,0,1,3,18.86,88,12.998
1,0,1,3,13.94,87,0.0
1,0,1,1,11.48,56,19.9995
2,0,1,1,31.98,52,0.0
1,0,0,2,16.4,94,15.0013
2,0,1,2,21.32,83,11.0014
2,0,1,1,22.14,32,0.0
2,0,0,1,11.48,65,15.0013
2,0,0,1,22.96,30,26.0027
3,0,1,3,24.6,88,8.9981
3,0,1,1,31.16,66,15.0013
4,0,1,1,18.04,62,11.0014
4,0,0,3,13.94,87,19.0012
3,0,0,2,29.52,70,7.0015
1,0,0,1,13.12,49,19.0012
4,0,1,1,14.76,76,6.0032
3,0,1,1,27.06,65,6.0032
2,0,1,1,14.76,71,8.9981
4,0,1,2,12.3,61,15.0013
1,0,1,2,5.74,59,15.0013
1,0,0,2,14.76,93,11.0014
2,0,0,1,22.96,64,11.0014
4,0,1,1,11.48,41,0.0
2,1,0,1,27.88,51,16.9979
4,0,1,1,20.5,63,15.0013
2,0,1,1,26.24,57,15.0013
4,1,0,1,18.04,88,7.0015
4,0,1,3,18.86,94,7.0015
3,0,1,1,29.52,42,12.998
4,0,1,2,13.12,45,19.9995
2,0,1,1,12.3,49,15.0013
2,0,1,1,22.96,88,6.0032
1,0,1,1,8.2,59,8.9981
2,0,1,1,33.62,46,0.0
2,0,0,1,22.14,56,15.0013
1,0,1,2,10.66,100,0.0
4,0,1,1,10.66,60,8.9981
1,0,1,1,10.66,70,7.0015
4,0,1,2,16.4,82,0.0
1,1,0,1,4.92,58,7.0015
2,0,1,2,23.78,83,0.0
1,0,1,2,9.84,70,11.0014
3,0,0,1,18.86,72,11.0014
4,0,1,2,14.76,66,16.9979
1,0,1,1,9.84,44,0.0
3,0,1,1,25.42,73,16.9979
1,0,0,1,13.94,46,15.0013
1,0,0,2,9.84,75,11.0014
3,0,1,2,22.14,94,15.0013
2,0,1,3,22.14,88,19.0012
3,0,1,1,30.34,66,8.9981
4,0,1,1,13.94,57,11.0014
4,1,0,1,30.34,37,0.0
3,0,1,1,36.9,42,12.998
2,0,1,1,18.04,30,11.0014
2,0,1,2,22.96,78,16.9979
4,0,1,2,18.04,51,15.0013
2,0,1,1,27.06,61,6.0032
3,0,1,1,37.72,29,11.0014
3,0,0,2,25.42,88,0.0
1,0,1,2,18.04,54,15.0013
2,0,0,1,20.5,48,0.0
1,0,1,2,24.6,49,43.0006
1,0,0,2,19.68,48,11.0014
4,0,1,2,12.3,56,12.998
1,0,1,2,8.2,40,12.998
4,0,1,2,20.5,59,12.998
4,0,1,1,14.76,81,0.0
1,0,0,1,9.02,37,16.9979
4,0,1,1,9.84,75,6.0032
1,0,1,1,9.02,37,22.0028
2,1,0,1,20.5,55,12.998
4,0,0,1,22.14,83,12.998
2,0,1,1,18.86,72,6.0032
3,0,1,1,34.44,47,6.0032
2,0,1,1,23.78,49,16.9979
3,0,0,2,27.88,83,26.0027
3,0,0,1,26.24,89,6.0032
4,0,1,1,10.66,52,7.0015
1,0,1,1,14.76,46,11.0014
4,1,0,3,16.4,76,16.9979
3,0,1,1,33.62,32,0.0
3,0,1,1,31.98,49,16.9979
3,0,1,1,25.42,38,0.0
2,0,0,1,22.96,60,11.0014
1,0,1,2,6.56,69,22.0028
2,0,1,1,22.96,24,11.0014
2,0,1,1,36.9,37,12.998
4,0,1,2,25.42,46,16.9979
4,0,1,2,16.4,87,6.0032
2,0,1,3,20.5,82,15.0013
2,0,1,1,27.06,31,12.998
2,0,1,2,25.42,73,8.9981
3,0,1,1,27.88,69,8.9981
3,0,1,1,31.16,66,15.0013
2,0,1,1,24.6,38,27.9993
4,0,1,1,14.76,43,19.0012
3,0,1,2,24.6,83,8.9981
3,0,0,1,24.6,73,16.9979
1,0,1,1,16.4,37,23.9994
3,0,1,2,27.88,74,6.0032
1,1,0,3,6.56,80,12.998
3,0,1,1,32.8,52,15.0013
1,0,0,2,17.22,82,19.9995
4,0,1,1,18.04,88,0.0
2,0,0,2,27.06,78,11.0014
1,0,1,1,5.74,46,12.998
3,0,1,2,29.52,62,16.9979
2,0,1,2,22.14,73,12.998
4,0,1,1,25.42,46,16.9979
1,0,1,1,13.12,70,0.0
4,0,1,2,12.3,45,19.0012
3,0,1,1,30.34,70,15.0013
1,0,1,2,18.86,77,22.0028
2,0,1,2,27.88,65,12.998
1,0,1,1,18.04,54,7.0015
2,0,1,1,24.6,83,8.9981
1,0,1,1,17.22,38,12.998
4,0,0,2,16.4,58,12.998
3,0,0,1,21.32,63,0.0
4,0,1,2,17.22,71,22.0028
3,0,1,1,28.7,74,12.998
1,0,0,2,7.38,55,0.0
4,0,1,1,13.12,49,11.0014
4,0,1,1,15.58,40,19.9995
4,0,0,3,14.76,100,6.0032
2,0,0,1,22.96,73,12.998
4,0,1,2,18.04,94,8.9981
1,0,1,1,13.94,53,19.0012
1,0,1,1,9.02,75,0.0
1,0,1,1,15.58,40,15.0013
2,0,1,2,26.24,65,27.9993
2,0,1,1,26.24,36,16.9979
2,0,0,2,14.76,76,6.0032
2,0,0,1,28.7,34,0.0
4,0,1,1,26.24,44,22.0028
2,0,1,1,26.24,31,22.0028
1,0,0,1,10.66,41,16.9979
2,0,0,1,31.16,35,0.0
4,0,1,1,22.96,68,7.0015
3,1,0,1,27.06,89,6.0032
1,0,0,2,4.1,58,39.0007
2,0,0,2,16.4,87,0.0
2,0,1,1,18.04,94,12.998
1,0,1,1,9.02,29,30.0026
1,0,1,1,13.12,81,7.0015
2,0,1,1,21.32,72,7.0015
2,0,1,1,28.7,34,19.0012
